CONVERGENCE ITERATIONS

||===============================================================================================================================================================================================||
|| LOAD TIME            || REL. FORCE RESIDUAL    || ABS. FORCE RESIDUAL    || REL. VARIABLE RESIDUAL || ABS. VARIABLE RESIDUAL || ABS. MAX DOF           || LINE SEARCH || RATIO                ||
|| 1.0000000000000e+00  || 1.1345518334454e-02    || 2.9798448808010e+05    || 2.0256608293350e-03    || 3.5989100652311e-01    || 1.3049190374694e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.1556456243274e-02    || 3.0352466905056e+05    || 2.0531955772207e-03    || 3.6478295918142e-01    || 1.3216676601255e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.1982594712294e-02    || 3.1471698744437e+05    || 2.0811634061697e-03    || 3.6975196721641e-01    || 1.3387509941539e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.2200191982258e-02    || 3.2043207327706e+05    || 2.1092114170472e-03    || 3.7473510630475e-01    || 1.3557977946179e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.2649612122111e-02    || 3.3223587336438e+05    || 2.1377044351673e-03    || 3.7979742982934e-01    || 1.3732129229197e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.2873705633686e-02    || 3.3812157980461e+05    || 2.1662596624980e-03    || 3.8487068076740e-01    || 1.3905538117578e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.3347434635159e-02    || 3.5056384024889e+05    || 2.1952722492135e-03    || 3.9002532180148e-01    || 1.4083004499501e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.3577808127413e-02    || 3.5661448730906e+05    || 2.2243269627959e-03    || 3.9518731084531e-01    || 1.4259300696148e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.4076888360695e-02    || 3.6972258545333e+05    || 2.2538518565687e-03    || 4.0043297990822e-01    || 1.4440070846318e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.4313267054263e-02    || 3.7593095618788e+05    || 2.2833965191084e-03    || 4.0568201221801e-01    || 1.4619187121784e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.4838752121617e-02    || 3.8973256438004e+05    || 2.3134247001658e-03    || 4.1101710749494e-01    || 1.4803240638870e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.5080797111943e-02    || 3.9608975762662e+05    || 2.3434478415348e-03    || 4.1635114479204e-01    || 1.4985095126897e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.5633747294804e-02    || 4.1061272363983e+05    || 2.3739684124989e-03    || 4.2177373092766e-01    || 1.5172401960333e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.5881049738342e-02    || 4.1710800132271e+05    || 2.4044565017612e-03    || 4.2719036875451e-01    || 1.5356897166613e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.6462526788235e-02    || 4.3238021154131e+05    || 2.4354565661345e-03    || 4.3269815526541e-01    || 1.5547417041354e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.6714601908789e-02    || 4.3900084125091e+05    || 2.4663938813806e-03    || 4.3819459985632e-01    || 1.5734438845831e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.7325663129198e-02    || 4.5505006523359e+05    || 2.4978584198107e-03    || 4.4378491914864e-01    || 1.5928120687751e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.7581944076534e-02    || 4.6178115892585e+05    || 2.5292269158107e-03    || 4.4935796391279e-01    || 1.6117537342911e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.8223635639805e-02    || 4.7863487387744e+05    || 2.5611386598960e-03    || 4.5502774886268e-01    || 1.6314318700221e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.8483467236582e-02    || 4.8545922364007e+05    || 2.5929178334474e-03    || 4.6067375045763e-01    || 1.6505979827549e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.9156816677126e-02    || 5.0314441724908e+05    || 2.6252571367646e-03    || 4.6641951149778e-01    || 1.6705786282587e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.9419449095373e-02    || 5.1004232921727e+05    || 2.6574238896182e-03    || 4.7213436547256e-01    || 1.6899521870516e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.0125456917361e-02    || 5.2858527923630e+05    || 2.6901685954850e-03    || 4.7795216709818e-01    || 1.7102266433685e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.0390039329401e-02    || 5.3553440683740e+05    || 2.7226970945527e-03    || 4.8373128305379e-01    || 1.7297885840441e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.1129669663891e-02    || 5.5496043569692e+05    || 2.7558223998832e-03    || 4.8961671963391e-01    || 1.7503468316157e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.1395243917332e-02    || 5.6193561352716e+05    || 2.7886839344229e-03    || 4.9545499584666e-01    || 1.7700759282159e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.2169414160792e-02    || 5.8226881619659e+05    || 2.8221622488737e-03    || 5.0140316659807e-01    || 1.7909065593747e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.2434908531335e-02    || 5.8924189594158e+05    || 2.8553250842355e-03    || 5.0729496403237e-01    || 1.8107793269477e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.3244477894819e-02    || 6.1050483917888e+05    || 2.8891258836560e-03    || 5.1330044698095e-01    || 1.8318694726920e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.3508700975074e-02    || 6.1744452910645e+05    || 2.9225551111321e-03    || 5.1923956261012e-01    || 1.8518600723855e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.4354457871413e-02    || 6.3965792018884e+05    || 2.9566447841904e-03    || 5.2529638733870e-01    || 1.8731953214670e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.4616092659712e-02    || 6.4652962989455e+05    || 2.9903021665756e-03    || 5.3127602670421e-01    || 1.8932754689905e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.5498740856256e-02    || 6.6971195292719e+05    || 3.0246438533430e-03    || 5.3737764567095e-01    || 1.9148397770061e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.5756339115521e-02    || 6.7647764517277e+05    || 3.0584876658486e-03    || 5.4339039461651e-01    || 1.9349786558200e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.6676482582331e-02    || 7.0064476313379e+05    || 3.0930410870773e-03    || 5.4952965281852e-01    || 1.9567542415605e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.6928459548951e-02    || 7.0726281487834e+05    || 3.1270259535590e-03    || 5.5556744839243e-01    || 1.9769184227184e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.7886585939877e-02    || 7.3242753575752e+05    || 3.1617472295328e-03    || 5.6173655117562e-01    || 1.9988856486868e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.8131215475124e-02    || 7.3885261081190e+05    || 3.1958239543956e-03    || 5.6779065176590e-01    || 2.0190390198602e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.9127678193114e-02    || 7.6502421656477e+05    || 3.2306654125361e-03    || 5.7398113063563e-01    || 2.0411762535090e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.9363088488934e-02    || 7.7120715280626e+05    || 3.2647808094421e-03    || 5.8004208553815e-01    || 2.0612799606493e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 3.0398087311257e-02    || 7.9839089048504e+05    || 3.2996907804895e-03    || 5.8624476193840e-01    || 2.0835634126826e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 3.0622257289028e-02    || 8.0427860527247e+05    || 3.3337875000496e-03    || 5.9230238074558e-01    || 2.1035758188622e-01    || 1.0000000   || 1.0000000000000e+00  ||
||----------------------++------------------------++------------------------++------------------------++------------------------++------------------------++-------------++----------------------||
|| CRITERIA             || 1.0000000000000e-04    || 1.0000000000000e-09    || 1.0000000000000e-04    || 1.0000000000000e-09    ||                        ||             ||                      ||
|| IS SATISFIED         ||                  NO    ||                  NO    ||                  NO    ||                  NO    ||                        ||             ||                      ||
||----------------------++------------------------++------------------------++------------------------++------------------------++------------------------++-------------++----------------------||
|| 1.0000000000000e+00  || Maximum number of iterations has been reached.                                                                                                                        ||
||----------------------++------------------------++------------------------++------------------------++------------------------++------------------------++-------------++----------------------||
|| 1.0000000000000e+00  || 1.0000000000000e+00    || 5.2738854105591e+05    || 0.0000000000000e+00    || 0.0000000000000e+00    || 0.0000000000000e+00    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.0057937388429e-02    || 5.3044409253155e+03    || 9.6894442935159e-02    || 1.7227661545069e+01    || 3.0000000000000e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.6857257536643e-03    || 8.8903244584541e+02    || 1.6310042371751e-03    || 2.8974831651750e-01    || 1.4086877753706e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 7.9193951696298e-04    || 4.1765982645563e+02    || 2.4050213215923e-04    || 4.2729610156710e-02    || 5.8363199050255e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 7.9488429892089e-04    || 4.1921287071614e+02    || 9.1758220560412e-05    || 1.6302222001256e-02    || 5.3056742368970e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 8.1038387716827e-04    || 4.2738717067501e+02    || 7.7703165493909e-05    || 1.3805199869427e-02    || 5.3410961630024e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 7.8049406893119e-04    || 4.1162362831641e+02    || 7.6428137315466e-05    || 1.3578646873108e-02    || 5.3875273209487e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 8.4967989114919e-04    || 4.4811143815772e+02    || 7.6855028610391e-05    || 1.3654501560654e-02    || 5.4472718637978e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 8.3742764922584e-04    || 4.4164974616510e+02    || 7.7807474273157e-05    || 1.3823712708976e-02    || 5.5156681924945e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 9.0143844106896e-04    || 4.7540830428708e+02    || 7.9020434827981e-05    || 1.4039217517054e-02    || 5.5923744469431e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 9.0273493593676e-04    || 4.7609206082389e+02    || 8.0366201075213e-05    || 1.4278311797497e-02    || 5.6753967858900e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 9.6212111692279e-04    || 5.0741165217300e+02    || 8.1795547757244e-05    || 1.4532259004019e-02    || 5.7642503180076e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 9.7095571007830e-04    || 5.1207091536810e+02    || 8.3277512718900e-05    || 1.4795552308772e-02    || 5.8578938905497e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.0295707827953e-03    || 5.4298383305221e+02    || 8.4802533272964e-05    || 1.5066496720288e-02    || 5.9559595118033e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.0427750609973e-03    || 5.4994761806886e+02    || 8.6362572280474e-05    || 1.5343661593347e-02    || 6.0578656628429e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.1029891206853e-03    || 5.8170382315878e+02    || 8.7956530039344e-05    || 1.5626853449943e-02    || 6.1633668607294e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.1191861907021e-03    || 5.9024597228432e+02    || 8.9582141667195e-05    || 1.5915668545276e-02    || 6.2721272398945e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.1822767526629e-03    || 6.2351921171122e+02    || 9.1239955417863e-05    || 1.6210205268541e-02    || 6.3839965107446e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.2009620835891e-03    || 6.3337364112755e+02    || 9.2929319052667e-05    || 1.6510347006591e-02    || 6.4987778229046e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.2676597985340e-03    || 6.6854925170407e+02    || 9.4651060599689e-05    || 1.6816241434306e-02    || 6.6163901934332e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.2887297516604e-03    || 6.7966130354354e+02    || 9.6405060166020e-05    || 1.7127866803228e-02    || 6.7367182073461e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.3595203422254e-03    || 7.1699544982211e+02    || 9.8192192820600e-05    || 1.7445378953252e-02    || 6.8597303147699e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.3830560660835e-03    || 7.2940792089030e+02    || 1.0001254897152e-04    || 1.7768793628005e-02    || 6.9853598785059e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.4583249759375e-03    || 7.6910388144509e+02    || 1.0186703085737e-04    || 1.8098271409725e-02    || 7.1136104316465e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.4844970948742e-03    || 7.8290675706743e+02    || 1.0375582397526e-04    || 1.8433844990254e-02    || 7.2444449576811e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.5645964467097e-03    || 8.2515023737148e+02    || 1.0567986761705e-04    || 1.8775681502135e-02    || 7.3778920211174e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.5936240023535e-03    || 8.4045903759290e+02    || 1.0763939321896e-04    || 1.9123821816787e-02    || 7.5139326965915e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.6789037504475e-03    || 8.8543459952184e+02    || 1.0963538598849e-04    || 1.9478441217231e-02    || 7.6526136887218e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.7110371555066e-03    || 9.0238138913510e+02    || 1.1166809926501e-04    || 1.9839584465895e-02    || 7.7939270754414e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.8018600815774e-03    || 9.5028035961000e+02    || 1.1373856962101e-04    || 2.0207435977515e-02    || 7.9379330635273e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.8373746737331e-03    || 9.6901034855320e+02    || 1.1584705925117e-04    || 2.0582042077843e-02    || 8.0846302928166e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.9341241531285e-03    || 1.0200349153394e+03    || 1.1799465959470e-04    || 2.0963596942546e-02    || 8.2340894085635e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.9733184336700e-03    || 1.0407055297719e+03    || 1.2018163389961e-04    || 2.1352147069175e-02    || 8.3863127758704e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.0764030034434e-03    || 1.0950711506302e+03    || 1.2240913122977e-04    || 2.1747896888536e-02    || 8.5413794986425e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.1195989563456e-03    || 1.1178522012107e+03    || 1.2467741069346e-04    || 2.2150892143926e-02    || 8.6992938162428e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.2294555108406e-03    || 1.1757892892113e+03    || 1.2698768162779e-04    || 2.2561347994745e-02    || 8.8601420499310e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.2769998617320e-03    || 1.2008636350633e+03    || 1.2934019510648e-04    || 2.2979308735519e-02    || 9.0239290727437e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.3940963087480e-03    || 1.2626189594179e+03    || 1.3173622356250e-04    || 2.3405000758035e-02    || 9.1907476819484e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.4463622298384e-03    || 1.2901834072888e+03    || 1.3417600675168e-04    || 2.3838466322543e-02    || 9.3606025231167e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.5711999893730e-03    || 1.3560214111584e+03    || 1.3666088330627e-04    || 2.4279943606687e-02    || 9.5335924652759e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.6285890440324e-03    || 1.3862877409678e+03    || 1.3919107861550e-04    || 2.4729472292714e-02    || 9.7097213007440e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.7617055693562e-03    || 1.4564918710488e+03    || 1.4176800092804e-04    || 2.5187302953312e-02    || 9.8890937933444e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.8246498151558e-03    || 1.4896879450089e+03    || 1.4439185823504e-04    || 2.5653472152041e-02    || 1.0071712400821e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.9666212219439e-03    || 1.5645620381065e+03    || 1.4706413213790e-04    || 2.6128243522583e-02    || 1.0257687758528e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 3.0355854452780e-03    || 1.6009329792357e+03    || 1.4978501008094e-04    || 2.6611649948190e-02    || 1.0447020594924e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 3.1870292932005e-03    || 1.6808027292435e+03    || 1.5255605107275e-04    || 2.7103968846133e-02    || 1.0639827498179e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 3.2625133713868e-03    || 1.7206121671111e+03    || 1.5537741865740e-04    || 2.7605228821249e-02    || 1.0836107122416e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 3.4240916237985e-03    || 1.8058266859169e+03    || 1.5825075362284e-04    || 2.8115721853589e-02    || 1.1035982161701e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 3.5066330193055e-03    || 1.8493580720700e+03    || 1.6117619198973e-04    || 2.8635471623360e-02    || 1.1239448876502e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 3.6790551985003e-03    || 1.9402915536013e+03    || 1.6415546102255e-04    || 2.9164785510510e-02    || 1.1446636269938e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 3.7692315925639e-03    || 1.9878495505041e+03    || 1.6718866527220e-04    || 2.9703681566807e-02    || 1.1657537899658e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 3.9532581441843e-03    || 2.0849030450788e+03    || 1.7027762351223e-04    || 3.0252483468992e-02    || 1.1872289316393e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 4.0516902179380e-03    || 2.1368149928488e+03    || 1.7342240450820e-04    || 3.0811202870772e-02    || 1.2090881065856e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 4.2481360977927e-03    || 2.2404182988219e+03    || 1.7662492392597e-04    || 3.1380180705089e-02    || 1.2313455510374e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 4.3554904682689e-03    || 2.2970357636433e+03    || 1.7988521001745e-04    || 3.1959421384422e-02    || 1.2539999868174e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 4.5652289633958e-03    || 2.4076494425915e+03    || 1.8320528109526e-04    || 3.2549284123524e-02    || 1.2770663595548e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 4.6822212811324e-03    || 2.4693498503574e+03    || 1.8658511971108e-04    || 3.3149765168811e-02    || 1.3005430256898e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 4.9061880778226e-03    || 2.5874673725088e+03    || 1.9002685297487e-04    || 3.3761243113069e-02    || 1.3244456698268e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 5.0335862920999e-03    || 2.6546557308696e+03    || 1.9353041204732e-04    || 3.4383705021988e-02    || 1.3487722490389e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 5.2727838030166e-03    || 2.7808057571762e+03    || 1.9709803940979e-04    || 3.5017550038131e-02    || 1.3735392174177e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 5.4114115991693e-03    || 2.8539164683390e+03    || 2.0072960858987e-04    || 3.5662754933551e-02    || 1.3987440971932e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 5.6669135623976e-03    || 2.9886652759628e+03    || 2.0442748446969e-04    || 3.6319740653516e-02    || 1.4244041430520e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 5.8176539756236e-03    || 3.0681640425723e+03    || 2.0819147609681e-04    || 3.6988472455774e-02    || 1.4505164053237e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 6.0906103382686e-03    || 3.2121181004395e+03    || 2.1202407827584e-04    || 3.7669394429014e-02    || 1.4770989706961e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 6.2544095464268e-03    || 3.2985039258562e+03    || 2.1592502806826e-04    || 3.8362458978583e-02    || 1.5041483789652e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 6.5460516452882e-03    || 3.4523126268852e+03    || 2.1989695825317e-04    || 3.9068134771860e-02    || 1.5316835802038e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 6.7239229423675e-03    || 3.5461199107476e+03    || 2.2393952568135e-04    || 3.9786359895670e-02    || 1.5597005635237e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 7.0355689946564e-03    || 3.7104784675901e+03    || 2.2805550973502e-04    || 4.0517629134181e-02    || 1.5882191734373e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 7.2285969453380e-03    || 3.8122791968831e+03    || 2.3224447804464e-04    || 4.1261864649710e-02    || 1.6172348068025e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 7.5616578613060e-03    || 3.9879317074382e+03    || 2.3650936584846e-04    || 4.2019588992632e-02    || 1.6467682329348e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 7.7710026356714e-03    || 4.0983377425684e+03    || 2.4084964169459e-04    || 4.2790706642915e-02    || 1.6768142136372e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 8.1269881656180e-03    || 4.2860804318440e+03    || 2.4526840661016e-04    || 4.3575769687777e-02    || 1.7073944723277e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 8.3538900506780e-03    || 4.4057458859686e+03    || 2.4976501926957e-04    || 4.4374663001445e-02    || 1.7385030919461e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 8.7344152781255e-03    || 4.6064305305071e+03    || 2.5434275716184e-04    || 4.5187970110595e-02    || 1.7701627778082e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 8.9801993621508e-03    || 4.7360542399959e+03    || 2.5900085728672e-04    || 4.6015554180461e-02    || 1.8023668894822e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 9.3869915537999e-03    || 4.9505917804627e+03    || 2.6374278507451e-04    || 4.6858032223561e-02    || 1.8351391399834e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 9.6530725765865e-03    || 5.0909198628728e+03    || 2.6856764295221e-04    || 4.7715243397421e-02    || 1.8684721206792e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.0087978400454e-02    || 5.3202842108190e+03    || 2.7347909665325e-04    || 4.8587840404130e-02    || 1.9023905755651e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.0375865760278e-02    || 5.4721127055051e+03    || 2.7847609994260e-04    || 4.9475635882593e-02    || 1.9368862831178e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.0840858881126e-02    || 5.7173447491099e+03    || 2.8356253218283e-04    || 5.0379320600079e-02    || 1.9719850384516e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.1152161787890e-02    || 5.8815223349350e+03    || 2.8873718309422e-04    || 5.1298677935552e-02    || 2.0076777631571e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.1649350849724e-02    || 6.1437341488844e+03    || 2.9400416005092e-04    || 5.2234439285411e-02    || 2.0439913197991e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.1985783609477e-02    || 6.3211649312140e+03    || 2.9936207194497e-04    || 5.3186355777798e-02    || 2.0809157304449e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.2517420612874e-02    || 6.6015441948071e+03    || 3.0481526970310e-04    || 5.4155202208728e-02    || 2.1184789368879e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.2880808028081e-02    || 6.7931905535512e+03    || 3.1036216308718e-04    || 5.5140694194146e-02    || 2.1566700211575e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.3449297110025e-02    || 7.0930051810836e+03    || 3.1600736338943e-04    || 5.6143652926898e-02    || 2.1955180106908e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.3841579975351e-02    || 7.2998906691091e+03    || 3.2174906129655e-04    || 5.7163754956658e-02    || 2.2350110099821e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.4449486598530e-02    || 7.6204936562056e+03    || 3.2759214667601e-04    || 5.8201871119310e-02    || 2.2751791322669e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.4872727270448e-02    || 7.8437059366842e+03    || 3.3353456941746e-04    || 5.9257635027641e-02    || 2.3160094710405e-02    || 1.0000000   || 1.0000000000000e+00  ||
